date,collection,term_count,term_ratio,doc_count,doc_ratio,sample_size
20240819,center,302,0.0604,297,0.0594,5000
20240819,center-right,300,0.06,292,0.0584,5000
20240819,far-right,216,0.0432,213,0.0426,5000
20240826,far-left,355,0.071,352,0.0704,5000
20240826,center-left,307,0.0614,303,0.0606,5000
20240826,center,297,0.0594,292,0.0584,5000
20240826,center-right,310,0.062,292,0.0584,5000
20240826,far-right,239,0.0478,236,0.0472,5000
20240902,far-left,385,0.077,367,0.0734,5000
20240902,center-left,316,0.0632,303,0.0606,5000
20240902,center,282,0.0564,275,0.055,5000
20240902,center-right,278,0.0556,273,0.0546,5000
20240902,far-right,182,0.0364,182,0.0364,5000
20240909,far-left,323,0.0646,316,0.0632,5000
20240909,center-left,299,0.0598,292,0.0584,5000
20240909,center,300,0.06,292,0.0584,5000
20240909,center-right,279,0.0558,273,0.0546,5000
20240909,far-right,196,0.0392,194,0.0388,5000
20240916,far-left,358,0.0716,346,0.0692,5000
20240916,center-left,316,0.0632,309,0.0618,5000
20240916,center,329,0.0658,318,0.0636,5000
20240916,center-right,267,0.0534,255,0.051,5000
20240916,far-right,210,0.042,207,0.0414,5000
20240923,far-left,365,0.073,357,0.0714,5000
20240923,center-left,314,0.0628,310,0.062,5000
20240923,center,321,0.0642,320,0.064,5000
20240923,center-right,295,0.059,292,0.0584,5000
20240923,far-right,193,0.0386,192,0.0384,5000
20240930,far-left,337,0.0674,326,0.0652,5000
20240930,center-left,274,0.0548,270,0.054,5000
20240930,center,303,0.0606,297,0.0594,5000
20240930,center-right,246,0.0492,243,0.0486,5000
20240930,far-right,177,0.0354,175,0.035,5000
20241007,far-left,283,0.0566,280,0.056,5000
20241007,center-left,283,0.0566,278,0.0556,5000
20241007,center,317,0.0634,310,0.062,5000
20241007,center-right,265,0.053,263,0.0526,5000
20241007,far-right,191,0.0382,188,0.0376,5000
20241014,far-left,295,0.059,289,0.0578,5000
20241014,center-left,310,0.062,301,0.0602,5000
20241014,center,338,0.0676,335,0.067,5000
20241014,center-right,289,0.0578,286,0.0572,5000
20241014,far-right,217,0.0434,215,0.043,5000
20241021,far-left,363,0.0726,355,0.071,5000
20241021,center-left,327,0.0654,321,0.0642,5000
20241021,center,256,0.0512,249,0.0498,5000
20241021,center-right,266,0.0532,260,0.052,5000
20241021,far-right,206,0.0412,204,0.0408,5000
20241028,far-left,331,0.0662,322,0.0644,5000
20241028,center-left,303,0.0606,299,0.0598,5000
20241028,center,325,0.065,315,0.063,5000
20241028,center-right,232,0.0464,231,0.0462,5000
20241028,far-right,164,0.0328,160,0.032,5000
20241104,far-left,232,0.0464,230,0.046,5000
20241104,center-left,250,0.05,245,0.049,5000
20241104,center,246,0.0492,237,0.0474,5000
20241104,center-right,270,0.054,262,0.0524,5000
20241104,far-right,164,0.0328,163,0.0326,5000
20241111,far-left,327,0.0654,314,0.0628,5000
20241111,center-left,329,0.0658,318,0.0636,5000
20241111,center,317,0.0634,312,0.0624,5000
20241111,center-right,277,0.0554,270,0.054,5000
20241111,far-right,204,0.0408,204,0.0408,5000
20241118,far-left,313,0.0626,305,0.061,5000
20241118,center-left,279,0.0558,275,0.055,5000
20241118,center,296,0.0592,294,0.0588,5000
20241118,center-right,284,0.0568,278,0.0556,5000
20241118,far-right,193,0.0386,189,0.0378,5000
20241125,far-left,235,0.0518,232,0.0511,4541
20241125,center-left,260,0.052,255,0.051,5000
20241125,center,282,0.0564,280,0.056,5000
20241125,center-right,280,0.056,278,0.0556,5000
20241125,far-right,187,0.0374,184,0.0368,5000
20241202,far-left,307,0.0614,304,0.0608,5000
20241202,center-left,316,0.0632,307,0.0614,5000
20241202,center,326,0.0652,316,0.0632,5000
20241202,center-right,269,0.0538,266,0.0532,5000
20241202,far-right,251,0.0502,243,0.0486,5000
20241209,far-left,327,0.0654,318,0.0636,5000
20241209,center-left,335,0.067,320,0.064,5000
20241209,center,380,0.076,355,0.071,5000
20241209,center-right,364,0.0728,353,0.0706,5000
20241209,far-right,261,0.0522,258,0.0516,5000
20241216,far-left,267,0.0534,265,0.053,5000
20241216,center-left,317,0.0634,311,0.0622,5000
20241216,center,311,0.0622,303,0.0606,5000
20241216,center-right,312,0.0624,307,0.0614,5000
20241216,far-right,257,0.0514,254,0.0508,5000
20241223,far-left,208,0.055,203,0.0536,3784
20241223,center-left,434,0.0868,411,0.0822,5000
20241223,center,489,0.0978,463,0.0926,5000
20241223,center-right,558,0.112,524,0.105,5000
20241223,far-right,507,0.101,493,0.0986,5000
20241230,far-left,502,0.118,468,0.11,4255
20241230,center-left,567,0.113,527,0.105,5000
20241230,center,659,0.132,620,0.124,5000
20241230,center-right,733,0.147,685,0.137,5000
20241230,far-right,695,0.139,667,0.133,5000
20250106,far-left,368,0.0736,351,0.0702,5000
20250106,center-left,295,0.059,286,0.0572,5000
20250106,center,366,0.0732,356,0.0712,5000
20250106,center-right,347,0.0694,334,0.0668,5000
20250106,far-right,216,0.0432,209,0.0418,5000
20250113,far-left,291,0.0582,282,0.0564,5000
20250113,center-left,288,0.0576,280,0.056,5000
20250113,center,299,0.0598,296,0.0592,5000
20250113,center-right,242,0.0484,236,0.0472,5000
20250113,far-right,187,0.0374,181,0.0362,5000
20250120,far-left,316,0.0632,306,0.0612,5000
20250120,center-left,286,0.0572,284,0.0568,5000
20250120,center,307,0.0614,305,0.061,5000
20250120,center-right,269,0.0538,264,0.0528,5000
20250120,far-right,206,0.0412,197,0.0394,5000
20250127,far-left,302,0.0604,289,0.0578,5000
20250127,center-left,301,0.0602,297,0.0594,5000
20250127,center,322,0.0644,316,0.0632,5000
20250127,center-right,305,0.061,302,0.0604,5000
20250127,far-right,237,0.0474,233,0.0466,5000
20250203,far-left,303,0.0606,298,0.0596,5000
20250203,center-left,265,0.053,260,0.052,5000
20250203,center,299,0.0598,295,0.059,5000
20250203,center-right,313,0.0626,309,0.0618,5000
20250203,far-right,221,0.0442,216,0.0432,5000
20250210,far-left,363,0.0726,351,0.0702,5000
20250210,center-left,300,0.06,293,0.0586,5000
20250210,center,320,0.064,311,0.0622,5000
20250210,center-right,330,0.066,323,0.0646,5000
20250210,far-right,232,0.0464,227,0.0454,5000
20250217,far-left,303,0.0606,298,0.0596,5000
20250217,center-left,297,0.0594,291,0.0582,5000
20250217,center,298,0.0596,293,0.0586,5000
20250217,center-right,310,0.062,306,0.0612,5000
20250217,far-right,211,0.0422,207,0.0414,5000
20250224,far-left,333,0.0666,322,0.0644,5000
20250224,center-left,294,0.0588,290,0.058,5000
20250224,center,313,0.0626,312,0.0624,5000
20250224,center-right,275,0.055,274,0.0548,5000
20250224,far-right,225,0.045,221,0.0442,5000
20250303,far-left,319,0.0638,311,0.0622,5000
20250303,center-left,327,0.0654,322,0.0644,5000
